0.1	8.000185	96	
0.2	8.023104	71	
0.3	8.046090	63	
0.4	8.069142	63	
0.5	8.092260	40	
0.6	8.115446	40	
0.7	8.138698	38	
0.8	8.162018	34	
0.9	8.185406	33	
1.0	8.208861	28	
1.1	8.232384	33	
1.2	8.255975	28	
1.3	8.279716	22	
1.4	8.303444	26	
1.5	8.327241	16	
1.6	8.351107	22	
1.7	8.375042	20	
1.8	8.399046	20	
1.9	8.423120	15	
2.0	8.447264	17	
2.1	8.471395	14	
2.2	8.495678	16	
2.3	8.520032	21	
2.4	8.544456	16	
2.5	8.568951	17	
2.6	8.593517	16	
2.7	8.618239	23	
2.8	8.642948	23	
2.9	8.667729	22	
3.0	8.692581	20	
3.1	8.717506	15	
3.2	8.742417	19	
3.3	8.767486	17	
3.4	8.792627	21	
3.5	8.817841	12	
3.6	8.843129	19	
3.7	8.868577	19	
3.8	8.894012	16	
3.9	8.919521	20	
4.0	8.945103	15	
4.1	8.970672	18	
4.2	8.996403	23	
4.3	9.022208	23	
4.4	9.048088	25	
4.5	9.074133	19	
4.6	9.100164	14	
4.7	9.126271	19	
4.8	9.152364	15	
4.9	9.178622	19	
5.0	9.204956	17	
5.1	9.231367	15	
5.2	9.257945	14	
5.3	9.284510	22	
5.4	9.311152	17	
5.5	9.337779	17	
5.6	9.364575	27	
5.7	9.391449	20	
5.8	9.418494	23	
5.9	9.445525	18	
6.0	9.472634	27	
6.1	9.499730	26	
6.2	9.526996	21	
6.3	9.554342	25	
6.4	9.581861	27	
6.5	9.609367	19	
6.6	9.636858	21	
6.7	9.664523	25	
6.8	9.692268	24	
6.9	9.720189	24	
7.0	9.748097	22	
7.1	9.776086	18	
7.2	9.804060	24	
7.3	9.832211	20	
7.4	9.860540	19	
7.5	9.888856	16	
7.6	9.917254	20	
7.7	9.945637	18	
7.8	9.974199	28	
7.9	10.002943	22	
8.0	10.031673	21	
8.1	10.060388	25	
8.2	10.089284	16	
8.3	10.118363	14	
8.4	10.147429	15	
8.5	10.176580	22	
8.6	10.205715	19	
8.7	10.235034	19	
8.8	10.264539	31	
8.9	10.294030	20	
9.0	10.323506	21	
9.1	10.353168	26	
9.2	10.383018	23	
9.3	10.412855	20	
9.4	10.442675	25	
9.5	10.472684	24	
9.6	10.502883	22	
9.7	10.533069	26	
9.8	10.563239	21	
9.9	10.593599	21	
10.0	10.624151	20	
10.1	10.654690	20	
10.2	10.685213	14	
10.3	10.715928	14	
10.4	10.746839	20	
10.5	10.777630	24	
10.6	10.808615	22	
10.7	10.839795	25	
10.8	10.870963	28	
10.9	10.902114	23	
11.0	10.933462	14	
11.1	10.965008	21	
11.2	10.996541	19	
11.3	11.028057	13	
11.4	11.059879	23	
11.5	11.091688	25	
11.6	11.123481	24	
11.7	11.155474	24	
11.8	11.187671	25	
11.9	11.219744	24	
12.0	11.252018	24	
12.1	11.284496	28	
12.2	11.316961	34	
12.3	11.349409	34	
12.4	11.382172	44	
12.5	11.414922	36	
12.6	11.447655	53	
12.7	11.480706	56	
12.8	11.513743	63	
12.9	11.546764	71	
13.0	11.579993	88	
13.1	11.613433	92	
13.2	11.646745	106	
13.3	11.680265	137	
13.4	11.713999	118	
13.5	11.747604	138	
13.6	11.781419	159	
13.7	11.815449	164	
13.8	11.849349	167	
13.9	11.883462	218	
14.0	11.917792	266	
14.1	11.951990	298	
14.2	11.986402	324	
14.3	12.021035	382	
14.4	12.055533	424	
14.5	12.090366	530	
14.6	12.125186	641	
14.7	12.159988	738	
14.8	12.195128	818	
14.9	12.230254	926	
15.0	12.265362	978	
15.1	12.300811	1093	
15.2	12.336127	1358	
15.3	12.371663	1462	
15.4	12.407426	1572	
15.5	12.443052	1725	
15.6	12.479022	1959	
15.7	12.514979	2186	
15.8	12.550918	2346	
15.9	12.587206	2575	
16.0	12.623358	2705	
16.1	12.659735	2849	
16.2	12.696344	3179	
16.3	12.732813	3321	
16.4	12.769635	3651	
16.5	12.806444	3671	
16.6	12.843234	3955	
16.7	12.880382	4056	
16.8	12.917389	4323	
16.9	12.954753	4440	
17.0	12.992105	4943	
17.1	13.029437	5217	
17.2	13.067132	5490	
17.3	13.104685	5557	
17.4	13.142601	5795	
17.5	13.180503	6046	
17.6	13.218386	6208	
17.7	13.256637	6579	
17.8	13.294745	6858	
17.9	13.333219	7032	
18.0	13.371681	7275	
18.1	13.410123	7516	
18.2	13.448939	7440	
18.3	13.487608	7729	
18.4	13.526652	7843	
18.5	13.565550	7877	
18.6	13.604690	7911	
18.7	13.644081	8036	
18.8	13.683320	7946	
18.9	13.722941	8010	
19.0	13.762413	7807	
19.1	13.802266	7768	
19.2	13.841971	7502	
19.3	13.882057	7557	
19.4	13.922131	7339	
19.5	13.962185	7103	
19.6	14.002628	6817	
19.7	14.042919	6923	
19.8	14.083599	6686	
19.9	14.124128	6339	
20.0	14.165047	6100	
20.1	14.205816	5736	
20.2	14.246838	5562	
20.3	14.288123	5310	
20.4	14.329249	4679	
20.5	14.370776	4422	
20.6	14.412146	4179	
20.7	14.453917	3783	
20.8	14.495531	3487	
20.9	14.537547	3054	
21.0	14.579408	2813	
21.1	14.621671	2455	
21.2	14.663780	2241	
21.3	14.706292	2052	
21.4	14.748649	1817	
21.5	14.791269	1649	
21.6	14.834162	1425	
21.7	14.876891	1257	
21.8	14.920036	1159	
21.9	14.963018	950	
22.0	15.006417	832	
22.1	15.049653	676	
22.2	15.093309	598	
22.3	15.136801	485	
22.4	15.180713	412	
22.5	15.224462	356	
22.6	15.268635	289	
22.7	15.312642	254	
22.8	15.357075	205	
22.9	15.401343	170	
23.0	15.446039	154	
23.1	15.490569	147	
23.2	15.535528	116	
23.3	15.580322	81	
23.4	15.625547	73	
23.5	15.670605	77	
23.6	15.716098	52	
23.7	15.761423	58	
23.8	15.807185	56	
23.9	15.852778	59	
24.0	15.898811	55	
24.1	15.944674	43	
24.2	15.990979	48	
24.3	16.037114	46	
24.4	16.083693	53	
24.5	16.130101	52	
24.6	16.176956	56	
24.7	16.223639	49	
24.8	16.270772	60	
24.9	16.317731	49	
25.0	16.365144	64	
25.1	16.412380	67	
25.2	16.460075	71	
25.3	16.507591	79	
25.4	16.555569	56	
25.5	16.603525	63	
25.6	16.651470	86	
25.7	16.699870	69	
25.8	16.748098	68	
25.9	16.796787	108	
26.0	16.845300	93	
26.1	16.894278	105	
26.2	16.943079	87	
26.3	16.992349	104	
26.4	17.041438	110	
26.5	17.091001	94	
26.6	17.140381	123	
