0.1	8.000185	129	
0.2	8.023104	164	
0.3	8.046090	192	
0.4	8.069142	230	
0.5	8.092260	295	
0.6	8.115446	336	
0.7	8.138698	423	
0.8	8.162018	425	
0.9	8.185406	482	
1.0	8.208861	514	
1.1	8.232384	596	
1.2	8.255975	524	
1.3	8.279716	520	
1.4	8.303444	518	
1.5	8.327241	503	
1.6	8.351107	466	
1.7	8.375042	401	
1.8	8.399046	355	
1.9	8.423120	321	
2.0	8.447264	322	
2.1	8.471395	243	
2.2	8.495678	284	
2.3	8.520032	247	
2.4	8.544456	237	
2.5	8.568951	252	
2.6	8.593517	214	
2.7	8.618239	231	
2.8	8.642948	234	
2.9	8.667729	224	
3.0	8.692581	198	
3.1	8.717506	226	
3.2	8.742417	211	
3.3	8.767486	201	
3.4	8.792627	210	
3.5	8.817841	198	
3.6	8.843129	240	
3.7	8.868577	224	
3.8	8.894012	196	
3.9	8.919521	199	
4.0	8.945103	201	
4.1	8.970672	171	
4.2	8.996403	194	
4.3	9.022208	197	
4.4	9.048088	208	
4.5	9.074133	200	
4.6	9.100164	145	
4.7	9.126271	157	
4.8	9.152364	191	
4.9	9.178622	190	
5.0	9.204956	217	
5.1	9.231367	160	
5.2	9.257945	232	
5.3	9.284510	216	
5.4	9.311152	248	
5.5	9.337779	306	
5.6	9.364575	274	
5.7	9.391449	305	
5.8	9.418494	334	
5.9	9.445525	344	
6.0	9.472634	354	
6.1	9.499730	376	
6.2	9.526996	422	
6.3	9.554342	406	
6.4	9.581861	443	
6.5	9.609367	461	
6.6	9.636858	467	
6.7	9.664523	495	
6.8	9.692268	554	
6.9	9.720189	551	
7.0	9.748097	585	
7.1	9.776086	506	
7.2	9.804060	526	
7.3	9.832211	560	
7.4	9.860540	508	
7.5	9.888856	534	
7.6	9.917254	565	
7.7	9.945637	513	
7.8	9.974199	565	
7.9	10.002943	593	
8.0	10.031673	625	
8.1	10.060388	612	
8.2	10.089284	584	
8.3	10.118363	571	
8.4	10.147429	568	
8.5	10.176580	580	
8.6	10.205715	536	
8.7	10.235034	539	
8.8	10.264539	526	
8.9	10.294030	564	
9.0	10.323506	485	
9.1	10.353168	478	
9.2	10.383018	452	
9.3	10.412855	438	
9.4	10.442675	438	
9.5	10.472684	385	
9.6	10.502883	355	
9.7	10.533069	356	
9.8	10.563239	334	
9.9	10.593599	338	
10.0	10.624151	285	
10.1	10.654690	295	
10.2	10.685213	265	
10.3	10.715928	229	
10.4	10.746839	200	
10.5	10.777630	222	
10.6	10.808615	203	
10.7	10.839795	208	
10.8	10.870963	216	
10.9	10.902114	168	
11.0	10.933462	169	
11.1	10.965008	180	
11.2	10.996541	157	
11.3	11.028057	164	
11.4	11.059879	168	
