0.1	8.000185	932	
0.2	8.023104	970	
0.3	8.046090	911	
0.4	8.069142	850	
0.5	8.092260	811	
0.6	8.115446	709	
0.7	8.138698	665	
0.8	8.162018	547	
0.9	8.185406	520	
1.0	8.208861	427	
1.1	8.232384	387	
1.2	8.255975	341	
1.3	8.279716	285	
1.4	8.303444	247	
1.5	8.327241	237	
1.6	8.351107	193	
1.7	8.375042	192	
1.8	8.399046	150	
1.9	8.423120	146	
2.0	8.447264	125	
2.1	8.471395	114	
2.2	8.495678	143	
2.3	8.520032	105	
2.4	8.544456	121	
2.5	8.568951	96	
2.6	8.593517	101	
2.7	8.618239	92	
2.8	8.642948	111	
2.9	8.667729	103	
3.0	8.692581	102	
3.1	8.717506	108	
3.2	8.742417	105	
3.3	8.767486	114	
3.4	8.792627	105	
3.5	8.817841	115	
3.6	8.843129	101	
3.7	8.868577	114	
3.8	8.894012	107	
3.9	8.919521	112	
4.0	8.945103	93	
4.1	8.970672	92	
4.2	8.996403	104	
4.3	9.022208	94	
4.4	9.048088	81	
4.5	9.074133	83	
4.6	9.100164	103	
4.7	9.126271	106	
4.8	9.152364	90	
4.9	9.178622	86	
5.0	9.204956	94	
5.1	9.231367	79	
5.2	9.257945	118	
5.3	9.284510	109	
5.4	9.311152	140	
5.5	9.337779	139	
5.6	9.364575	151	
5.7	9.391449	152	
5.8	9.418494	158	
5.9	9.445525	183	
6.0	9.472634	191	
6.1	9.499730	211	
6.2	9.526996	224	
6.3	9.554342	209	
6.4	9.581861	234	
6.5	9.609367	221	
6.6	9.636858	241	
6.7	9.664523	209	
6.8	9.692268	212	
6.9	9.720189	244	
7.0	9.748097	224	
7.1	9.776086	231	
7.2	9.804060	242	
7.3	9.832211	255	
7.4	9.860540	184	
7.5	9.888856	234	
7.6	9.917254	236	
7.7	9.945637	229	
7.8	9.974199	256	
7.9	10.002943	245	
8.0	10.031673	258	
8.1	10.060388	213	
8.2	10.089284	219	
8.3	10.118363	237	
8.4	10.147429	249	
8.5	10.176580	226	
8.6	10.205715	245	
8.7	10.235034	219	
8.8	10.264539	269	
8.9	10.294030	231	
9.0	10.323506	217	
9.1	10.353168	198	
9.2	10.383018	220	
9.3	10.412855	192	
9.4	10.442675	169	
9.5	10.472684	199	
9.6	10.502883	177	
9.7	10.533069	155	
